source_id,sku_id,brand,product_name,source_type,source_url,source_title,source_author,source_date,method_notes,is_official,confidence_grade,values_reported,notes
src-micun-031,micun-cn-zhaopai-feiniu-guo,米村拌饭,招牌肥牛锅（UGC 记作安格斯肥牛）,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=487kcal; energy_range=429-545kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：487 / 487 / 487 完全一致（表内记作『安格斯肥牛～487大卡 24💰』）。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-032,micun-cn-shao-niurou-dun-tudou,米村拌饭,烧牛肉炖土豆（UGC 亦记作土豆炖牛肉/炖牛肉炖土豆）,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=610kcal; energy_range=537-683kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：610 / 610 / 610 完全一致；名称在三份转载中分别为『烧牛肉炖土豆』『土豆炖牛肉』『炖牛肉炖土豆』→ 判定同款异名。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-033,micun-cn-lamen-mingtaiyu,米村拌饭,辣焖明太鱼（UGC 亦记作辣闷明太鱼）,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=370kcal; energy_range=326-414kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：370 / 370 / 370 完全一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-034,micun-cn-lamen-xiao-surou,米村拌饭,辣焖小酥肉,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=758kcal; energy_range=667-849kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载中两份收录）。三份转载笔记交叉核对结果：758 / 758 一致（第三份未收录此款）。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-035,micun-cn-wuhuarou-paocai-guo,米村拌饭,五花肉泡菜锅,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=576kcal; energy_range=507-645kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：576 / 577 / 576 —— 1 kcal 差异无实质意义，取多数口径 576。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-036,micun-cn-jingdian-sanbei-ji,米村拌饭,经典三杯鸡,official_menu,https://www.micun.com/food,米村美食 | 米村拌饭品牌官方网站,米村拌饭（北京米村科技有限公司）,2026-09-18,,True,D,无数值（仅菜单事实/组成信息）,【菜单事实引用，无营养数值】本行仅用于支撑该 SKU 的存在性/分类/规格/组成，未提供任何能量或宏量数据，故 source 级 confidence 记 D（SCHEMA §3 无 U 级）。菜单事实可信度高（官网五大招牌 + 3 家门店列表交叉）；但无任何营养数据，UGC 热量表亦未收录。三杯做法的麻油与糖用量未知 → component estimate 误差大，本轮不写数值，进 needs_estimation。
src-micun-037,micun-cn-jituirou-dun-tudou,米村拌饭,鸡腿肉炖土豆,official_menu,https://www.sina.cn/news/detail/5231380089015447.html,米村本月新品【鸡腿肉炖土豆】全国上市啦（米村拌饭官方微博，经新浪转载）,米村拌饭官方微博（经新浪 sina.cn 转载页公开读取）,2025-11-10,,True,D,无数值（仅菜单事实/组成信息）,【菜单事实引用，无营养数值】本行仅用于支撑该 SKU 的存在性/分类/规格/组成，未提供任何能量或宏量数据，故 source 级 confidence 记 D（SCHEMA §3 无 U 级）。菜单事实来自官方微博（A级菜单事实），无任何营养数据；UGC 热量表（早于本品上市）未收录。『先炸后炖』意味着油脂显著高于普通炖锅，但油量未知 → 不写数值，进 needs_estimation。⚠️ 官方微博自述『米村拌饭月月上新，每月10号』→ 本品在 2026-09 是否仍在售未能核实，标 lto_uncertain。
src-micun-038,micun-cn-gududu-heiya-bao,米村拌饭,咕嘟嘟黑鸭煲,third_party_analysis,https://you.ctrip.com/food/235/127838421.html,米村拌饭(江阴万达店) 本店特色美食 | 携程美食,携程美食（商户/用户自填特色菜列表）,2026-09-18,,False,D,无数值（仅菜单事实/组成信息）,【菜单事实引用，无营养数值】本行仅用于支撑该 SKU 的存在性/分类/规格/组成，未提供任何能量或宏量数据，故 source 级 confidence 记 D（SCHEMA §3 无 U 级）。⚠️ 菜单事实仅单一门店商户自填列表支撑，官网 / 官方微博 / UGC 热量表 / 其它媒体均无此款 → 可能是区域限定或已结束的 LTO。保留 menu_only，不做任何营养估算。
src-micun-039,micun-cn-shiguo-dajiang-tang,米村拌饭,石锅大酱汤,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=221kcal; energy_range=194-248kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：221 / 221 / 221 完全一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-040,micun-cn-dun-niurou-tang,米村拌饭,炖牛肉汤,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,D,energy=340kcal; energy_range=300-380kcal,⚠️ 单源且孤立：三份 UGC 转载中仅『养生美容小窍门』一份收录，官网 / 门店 Ctrip 列表均无『炖牛肉汤』（门店列表有『烧牛肉炖土豆 610大卡』）。24元的价格与烧牛肉炖土豆接近，疑为同款异名或已下架款。按 SCHEMA 不合并、不擅自取舍 → 保留独立行，因单源+存在性存疑降为 D 级，区间取 300–380（反映不确定性，不套机械 ±12%）。宏量未给 → 留空。
src-micun-041,micun-cn-xiangla-youyu,米村拌饭,香辣鱿鱼（UGC 亦记作石板鱿鱼）,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=322kcal; energy_range=283-361kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：322 / 322 / 322 完全一致；两份记作『香辣鱿鱼』、一份记作『石板鱿鱼』→ 判定同款异名。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-042,micun-cn-xiangjian-qinghuayu,米村拌饭,香煎青花鱼,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=194kcal; energy_range=171-217kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：193 / 195 / 195 —— 2 kcal 分歧，取中值 194 kcal，±12% 区间（170–217）已完整覆盖两源。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-043,micun-cn-chaoxianzu-michang,米村拌饭,朝鲜族米肠（UGC 亦记作米肠）,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=385kcal; energy_range=339-431kcal,数值来自小红书 UGC『米村拌饭热量测评』表（两份转载收录）。三份转载笔记交叉核对结果：385 / 385 一致（分别记作『朝鲜族米肠』『米肠』）。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-044,micun-cn-hongshao-shenhai-xueyu,米村拌饭,红烧深海鳕鱼,third_party_analysis,https://you.ctrip.com/food/beijing1/131003055.html,米村拌饭(熙悦龙湖店) 本店特色美食 | 携程美食,携程美食（商户/用户自填特色菜列表）,2026-09-18,,False,D,无数值（仅菜单事实/组成信息）,【菜单事实引用，无营养数值】本行仅用于支撑该 SKU 的存在性/分类/规格/组成，未提供任何能量或宏量数据，故 source 级 confidence 记 D（SCHEMA §3 无 U 级）。菜单事实 8/9 家门店交叉 + 财经天下报道旁证 → 可信度高。无任何营养数据，UGC 热量表未收录（表内『香煎青花鱼193–195大卡』为另一款鱼，不合并）。红烧做法糖油未知，且财经天下提示为半成品铁板复热 → 不写数值，进 needs_estimation。
src-micun-045,micun-cn-fengwei-zhaji,米村拌饭,风味炸鸡,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=174kcal; energy_range=153-195kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载中两份收录）。三份转载笔记交叉核对结果：175 / 173 —— 取中值 174 kcal，±12%（153–195）已覆盖两源。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-046,micun-cn-tengjiao-xiao-surou,米村拌饭,藤椒小酥肉,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=181kcal; energy_range=159-203kcal,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载中两份收录）。三份转载笔记交叉核对结果：181 / 181 一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-047,micun-cn-jiangxiang-niurou-li,米村拌饭,酱香牛肉粒,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,小红书笔记（作者：养生美容小窍门），经百度笔记聚合页转述,2026-09-18,,False,C,energy=198kcal; energy_range=174-222kcal,数值来自小红书 UGC『米村拌饭热量测评』表（两份转载收录）。三份转载笔记交叉核对结果：198 / 198 一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。
src-micun-048,micun-cn-shiguo-caixin,米村拌饭,石锅菜心,third_party_analysis,https://post.smzdm.com/p/a95g9gd5/,赛级健身人，都在米村拌饭『拼好饭』（刺猬公社 陈只三，经什么值得买转载）,刺猬公社 文｜陈只三 编｜陈梅馨,2026-08-26,,False,D,无数值（仅菜单事实/组成信息）,【菜单事实引用，无营养数值】本行仅用于支撑该 SKU 的存在性/分类/规格/组成，未提供任何能量或宏量数据，故 source 级 confidence 记 D（SCHEMA §3 无 U 级）。仅有一个不等式约束（4份 < 381 kcal，即单份 <95 kcal），无点值、无克重、无方法 → 按『不假精确』原则不写任何数值，进 needs_estimation。可由谷传玲实测蔬菜口径（单加菠菜/杏鲍菇一份≈100g≈20–25 kcal，水煮基本无油）做 component estimate，但石锅菜心可能带油带汁，误差大，故本轮不估。
src-micun-049,micun-cn-add-jidan,米村拌饭,单加煎蛋（可生食鸡蛋）,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,营养师谷传玲（首都保健营养美食学会注册营养师）,2026-08-31,注册营养师实物拆解称重法：自费下单门店/外卖实物，将米饭、肉、菜、酱逐一分开称重，再按 USDA FoodData Central 同类熟制食物数据计算能量与蛋白质；文末列 7 条参考文献（含 J Acad Nutr Diet 2012 能量密度系统综述、中国居民膳食营养素参考摄入量2023版）。,False,B,energy=80kcal; energy_range=70-90kcal; protein=7g,B级依据：谷传玲称重『50克煎蛋≈7克蛋白质』（按 USDA 同类熟制食物估算），并在轻食拌饭拆解中记『鸡蛋约52克=90千卡』（含煎制用油）。两个口径合成 70–90 kcal 实测区间，取中值 80 kcal 作 estimated_point。protein_g=7 有明确称重依据故填写；碳水/脂肪未给 → 留空（SCHEMA §2 允许宏量缺失并在 source_notes 说明）。门店报价3元（头条 2026-02 笔记）。
