id,brand,brand_category,product_name,product_name_normalized,menu_category,product_description,serving_size,serving_size_unit,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,sodium_mg,sugar_g,nutrition_value_type,energy_min_kcal,energy_max_kcal,protein_min_g,protein_max_g,carbs_min_g,carbs_max_g,fat_min_g,fat_max_g,primary_source_type,primary_source_url,primary_source_title,primary_source_date,secondary_source_url,source_notes,confidence_grade,merchant_claims,xiaohongshu_keywords,common_modifications,tags,research_status,last_verified_date,item_type,combo_components,calorie_uncertainty_drivers,conflicting_sources,best_current_estimate
laoxiangji-cn-182-xiangcuishubing,老乡鸡,B,香脆薯饼,xiangcuishubing,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号182/191。,100,g,385,3.2,29.7,28.4,,294,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 香脆薯饼 热量; 老乡鸡 香脆薯饼 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; high_fat; carb_heavy,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：385kcal/蛋白3.2g/脂肪28.4g/碳水29.7g/钠294mg 为记录基准值(A级exact)。
laoxiangji-cn-183-xiangyudiguawan,老乡鸡,B,香芋地瓜丸,xiangyudiguawan,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号183/191。,100,g,351,2.5,52.3,14.6,,42,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 香芋地瓜丸 热量; 老乡鸡 香芋地瓜丸 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：351kcal/蛋白2.5g/脂肪14.6g/碳水52.3g/钠42mg 为记录基准值(A级exact)。
laoxiangji-cn-184-zhajipai-putongjipai,老乡鸡,B,炸鸡排（普通鸡排）,zhajipai,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号184/191。,100,g,297,16.1,17.3,18.3,,887,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 炸鸡排（普通鸡排） 热量; 老乡鸡 炸鸡排（普通鸡排） 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分; 去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; high_protein,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：297kcal/蛋白16.1g/脂肪18.3g/碳水17.3g/钠887mg 为记录基准值(A级exact)。
laoxiangji-cn-185-zhajitui,老乡鸡,B,炸鸡腿,zhajitui,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号185/191。,100,g,277,14.9,16.0,16.4,,785,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://m.trfsz.com/newsview1316060.html,"官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。 第三方per-份参考(非官方,无方法披露,C级)：泰然健康网(第三方,无称重方法)per-份≈292kcal。",A,,老乡鸡 炸鸡腿 热量; 老乡鸡 炸鸡腿 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分; 去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; moderate_protein,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：277kcal/蛋白14.9g/脂肪16.4g/碳水16.0g/钠785mg 为记录基准值(A级exact)。 第三方per-份估计：292kcal(区间见conflicting_sources)。
laoxiangji-cn-186-cuipijichi,老乡鸡,B,脆皮鸡翅,cuipijichi,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号186/191。,100,g,314,13.8,16.1,21.8,,730,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 脆皮鸡翅 热量; 老乡鸡 脆皮鸡翅 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分; 去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; moderate_protein; high_fat,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：314kcal/蛋白13.8g/脂肪21.8g/碳水16.1g/钠730mg 为记录基准值(A级exact)。
laoxiangji-cn-187-zharouchang,老乡鸡,B,炸肉肠,zharouchang,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号187/191。,100,g,268,15.6,11.3,18.0,,884,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 炸肉肠 热量; 老乡鸡 炸肉肠 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分; 去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; high_protein,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：268kcal/蛋白15.6g/脂肪18.0g/碳水11.3g/钠884mg 为记录基准值(A级exact)。
laoxiangji-cn-188-zharouchang,老乡鸡,B,炸肉肠,zharouchang,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号188/191。,100,g,226,14.4,16.5,11.4,,922,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 炸肉肠 热量; 老乡鸡 炸肉肠 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分; 去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; moderate_protein,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：226kcal/蛋白14.4g/脂肪11.4g/碳水16.5g/钠922mg 为记录基准值(A级exact)。
laoxiangji-cn-189-zhajipai-tiaolijipai,老乡鸡,B,炸鸡排（调理鸡排）,zhajipai,炸品,老乡鸡在售菜品（官方溯源报告2.0分类：炸品）。序号189/191。,100,g,230,15.2,14.4,12.4,,676,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 炸鸡排（调理鸡排） 热量; 老乡鸡 炸鸡排（调理鸡排） 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分; 去掉外层裹粉; 与清蒸/白灼菜替换,fried; high_calorie; high_protein,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 裹粉吸油量; 油炸时间,,官方检测每100g：230kcal/蛋白15.2g/脂肪12.4g/碳水14.4g/钠676mg 为记录基准值(A级exact)。
laoxiangji-cn-190-yinerlianzidunli,老乡鸡,B,银耳莲子炖梨,yinerlianzidunli,饮料,老乡鸡在售菜品（官方溯源报告2.0分类：饮料）。序号190/191。,100,g,26,0.0,6.5,0.0,,0,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 银耳莲子炖梨 热量; 老乡鸡 银耳莲子炖梨 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,按需搭配蔬菜/减少主食,drink; sweet; fat_loss_friendly; steamed_or_stewed,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准),,官方检测每100g：26kcal/蛋白0.0g/脂肪0.0g/碳水6.5g/钠0mg 为记录基准值(A级exact)。
laoxiangji-cn-191-hongdoujiuniang,老乡鸡,B,红豆酒酿,hongdoujiuniang,饮料,老乡鸡在售菜品（官方溯源报告2.0分类：饮料）。序号191/191。,100,g,56,1.6,12.3,0.0,,0,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 红豆酒酿 热量; 老乡鸡 红豆酒酿 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,按需搭配蔬菜/减少主食,drink; sweet; fat_loss_friendly,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准),,官方检测每100g：56kcal/蛋白1.6g/脂肪0.0g/碳水12.3g/钠0mg 为记录基准值(A级exact)。
lawson-cn-orleans-chicken-onigiri,罗森,B,奥尔良鸡肉饭团,orleans chicken rice ball,饭团,罗森经典饭团系列成员，奥尔良调味鸡肉馅。,100,克,158,4.4,30.9,1.6,,,,estimated_point,139,177,,,,,,,third_party_analysis,https://www.fatsecret.cn/%E7%83%AD%E9%87%8F%E8%90%A5%E5%85%BB/%E7%BD%97%E6%A3%AE/%E5%A5%A5%E5%B0%94%E8%89%AF%E9%B8%A1%E8%82%89%E9%A5%AD%E5%9B%A2/100%E5%85%8B,fatsecret 罗森 奥尔良鸡肉饭团（每100g）,2026-09-18,,仅fatsecret单一第三方库收录（每100g：158kcal/蛋白4.4/碳水30.9/脂肪1.6，Atwater自洽158.6✓），按±12%给区间；包装净含量未见公开标注，按每100g基准记录（同系列饭团净含量90–176g，见魔都食鉴局测评）。无钠/糖/纤维来源，留空。,C,,罗森 奥尔良鸡肉饭团; 罗森 饭团; 罗森 减脂; 罗森 热量,选非油炸内馅款（炸鸡排/猪排馅+100~200kcal/个）; 作主食时搭配蔬菜沙拉补足纤维,onigiri; rice; chicken; low_fat,complete,2026-09-18,single_item,,实际包装净含量未知（同系列90–176g）; 内馅酱汁比例,,每100g≈158kcal（fatsecret单源）；单份需乘净含量/100
lawson-cn-devil-onigiri-original,罗森,B,恶魔的饭团(原味),devil rice ball (original),饭团,罗森爆款恶魔饭团系列（黑浣熊包装）：酱汁米饭+木鱼花+海苔屑+天妇罗碎，外裹海苔。,90,克,199.8,,,,,,,exact,,,,,,,,,third_party_analysis,https://www.bilibili.com/opus/422896885286491339,吃光106个三明治和饭团，得出了这份便利店早餐报告（B站 魔都食鉴局）,2020-08-13,,包装能量标注930KJ/100g（中国标签能量单位KJ）+净含量90g → 930/4.184*0.9=199.8kcal/份，与文内199.8Kcal/份一致；fatsecret『恶魔饭团』每100g=222kcal与930KJ/100g换算222.3一致，双向印证。宏量（fatsecret恶魔饭团1.5/47.5/4.7每100g）无法确认对应原味，留空。2020年数据，规格/配方可能已更新。,B,日本罗森创销售记录爆红款（上市6天卖120万只）,罗森 恶魔饭团; 罗森 饭团; 罗森 减脂; 罗森 热量,份量小(90g)可作加餐而非主食,onigiri; seaweed; small_portion; viral_sku,nutrition_missing,2026-09-18,single_item,,净含量浮动（生产商承认克重上下浮动）; 2020年规格可能已更新; 宏量无来源,fatsecret 恶魔饭团 222kcal/100g | 魔都食鉴局 930KJ/100g=222.3kcal/100g | 一致（<0.2%） | 同源包装标签能量值,每100g=222kcal（双源一致）；每份(90g)=200kcal
lawson-cn-devil-onigiri-pizza,罗森,B,恶魔的饭团(意式披萨味),devil rice ball (pizza),饭团,罗森恶魔饭团系列口味款，含对应风味馅料。,110,克,256.8,,,,,,,exact,,,,,,,,,third_party_analysis,https://www.bilibili.com/opus/422896885286491339,吃光106个三明治和饭团，得出了这份便利店早餐报告（B站 魔都食鉴局）,2020-08-13,,包装能量978KJ/100g+净含量110g → 257.1kcal/份，与文内256.8Kcal/份一致；宏量无来源留空。2020年数据。,B,,罗森 恶魔饭团; 罗森 恶魔的饭团(意式披萨味); 罗森 减脂; 罗森 热量,寿喜烧/大阪烧款含肉与炸物，减脂期选原味或披萨味,onigiri; flavored; small_portion,nutrition_missing,2026-09-18,single_item,,净含量浮动; 2020年规格可能已更新; 宏量无来源,,
lawson-cn-devil-onigiri-osaka,罗森,B,恶魔饭团(大阪烧烤味),devil rice ball (osaka),饭团,罗森恶魔饭团系列口味款，含对应风味馅料。,100,克,287.6,,,,,,,exact,,,,,,,,,third_party_analysis,https://www.bilibili.com/opus/422896885286491339,吃光106个三明治和饭团，得出了这份便利店早餐报告（B站 魔都食鉴局）,2020-08-13,,包装能量1205KJ/100g+净含量100g → 288.0kcal/份，与文内287.6Kcal/份一致；宏量无来源留空。2020年数据。,B,,罗森 恶魔饭团; 罗森 恶魔饭团(大阪烧烤味); 罗森 减脂; 罗森 热量,寿喜烧/大阪烧款含肉与炸物，减脂期选原味或披萨味,onigiri; flavored; small_portion,nutrition_missing,2026-09-18,single_item,,净含量浮动; 2020年规格可能已更新; 宏量无来源,,
lawson-cn-devil-onigiri-sukiyaki,罗森,B,恶魔饭团(寿喜烧牛肉),devil rice ball (sukiyaki beef),饭团,罗森恶魔饭团系列口味款，含对应风味馅料。,165,克,386.3,,,,,,,exact,,,,,,,,,third_party_analysis,https://www.bilibili.com/opus/422896885286491339,吃光106个三明治和饭团，得出了这份便利店早餐报告（B站 魔都食鉴局）,2020-08-13,,包装能量981KJ/100g+净含量165g → 386.9kcal/份，与文内386.3Kcal/份一致；宏量无来源留空。2020年数据。,B,,罗森 恶魔饭团; 罗森 恶魔饭团(寿喜烧牛肉); 罗森 减脂; 罗森 热量,寿喜烧/大阪烧款含肉与炸物，减脂期选原味或披萨味,onigiri; flavored; small_portion,nutrition_missing,2026-09-18,single_item,,净含量浮动; 2020年规格可能已更新; 宏量无来源,,
lawson-cn-korean-bbq-supreme-onigiri,罗森,B,韩式烤肉至尊饭团,korean bbq supreme rice ball,饭团,罗森至尊/大口饭团系列：韩式烤肉+泡菜馅，肉片大为罗森特色。,165,克,323.7,,,,,,,exact,,,,,,,,,third_party_analysis,https://www.bilibili.com/opus/422896885286491339,吃光106个三明治和饭团，得出了这份便利店早餐报告（B站 魔都食鉴局）,2020-08-13,,包装822KJ/100g+净含量165g → 323.7kcal/份（自洽）。选食物网另有『中百罗森 韩式烤肉大口饭团』133kcal/100g（=219kcal/165g），与822KJ/100g(196.5)冲突，疑『至尊』与『大口』两款混淆或配方年份差异，记冲突不取舍；能量采用包装KJ抄录值。,B,,罗森 韩式烤肉饭团; 罗森 至尊饭团; 罗森 减脂; 罗森 热量,泡菜+五花肉脂肪偏高，与蔬菜沙拉同食控总量,onigiri; pork; kimchi; large_portion,nutrition_missing,2026-09-18,single_item,,『至尊』与『大口』命名混乱; 配方年份差异; 宏量无来源,魔都食鉴局 822KJ/100g=196.5kcal/100g | 选食物网 中百罗森韩式烤肉大口饭团 133kcal/100g | 196.5 vs 133（-32%） | SKU命名混淆（至尊vs大口）或配方/年份差异,196.5kcal/100g（包装KJ抄录），165g份=324kcal；冲突保留
lawson-cn-crispy-seaweed-tuna-corn-onigiri,罗森,B,脆海苔金枪鱼玉米沙拉饭团,crispy seaweed tuna corn salad rice ball,饭团,罗森沙拉饭团系列：金枪鱼+玉米+沙拉酱馅，外裹脆海苔。,100,克,182,4.9,29.2,4.9,,,,estimated_point,160,204,,,,,,,third_party_analysis,https://www.fatsecret.cn/%E7%83%AD%E9%87%8F%E8%90%A5%E5%85%BB/%E7%BD%97%E6%A3%AE/%E8%84%86%E6%B5%B7%E8%8B%94%E9%87%91%E6%9E%AA%E9%B1%BC%E7%8E%89%E7%B1%B3%E6%B2%99%E6%8B%89%E9%A5%AD%E5%9B%A2/100%E5%85%8B,fatsecret 罗森 脆海苔金枪鱼玉米沙拉饭团（每100g）,2026-09-18,,fatsecret单源每100g：182/4.9/29.2/4.9，Atwater自洽181.7✓；含沙拉酱脂肪中等。净含量未公开按100g基准。,C,,罗森 金枪鱼饭团; 罗森 沙拉饭团; 罗森 减脂; 罗森 热量,沙拉酱馅脂肪来源，控量,onigiri; tuna; mayo,complete,2026-09-18,single_item,,沙拉酱份量; 净含量未知,,
lawson-cn-tuna-mayo-onigiri,罗森,B,金枪鱼沙拉酱饭团,tuna mayo rice ball,饭团,罗森金枪鱼+蛋黄酱馅饭团（2020版热量表记213kcal/个）。,100,克,196,4.2,31.7,5.7,,,,estimated_point,172,220,,,,,,,third_party_analysis,https://www.fatsecret.cn/%E7%83%AD%E9%87%8F%E8%90%A5%E5%85%BB/%E7%BD%97%E6%A3%AE/%E9%87%91%E6%9E%AA%E9%B1%BC%E6%B2%99%E6%8B%89%E9%85%B1%E9%A5%AD%E5%9B%A2/100%E5%85%8B,fatsecret 罗森 金枪鱼沙拉酱饭团（每100g）,2026-09-18,https://163.com/dy/article/FEM9VJND0525NE3U.html,fatsecret每100g：196/4.2/31.7/5.7(Atwater 196.1✓)。2020网易转载热量表记『金枪鱼蛋黄酱饭团213大卡/个』，若个重≈108g则与196/100g自洽，作份量旁证而非冲突。,C,,罗森 金枪鱼饭团; 罗森 减脂; 罗森 热量,蛋黄酱馅，减脂期优先虾仁/照烧鸡肉等无酱款,onigiri; tuna; mayo; high_fat_filling,complete,2026-09-18,single_item,,蛋黄酱份量; 净含量未知,,
